db_id,question,query,correct_tables
apartment_rentals,"What are the apartment number, start date, and end date of each apartment booking?","SELECT t2.apt_number ,  t1.booking_start_date ,  t1.booking_start_date FROM apartment_bookings as t1 JOIN apartments as t2 ON t1.apt_id  =  t2.apt_id","apartment_bookings, apartments"
apartment_rentals,"Show each apartment type code, and the maximum and minimum number of rooms for each type.","SELECT apt_type_code ,  MAX(room_count) ,  MIN(room_count) FROM apartments GROUP BY apt_type_code",apartments
apartment_rentals,"Tell me the booking status code for the apartment with number ""Suite 634"".","SELECT t1.booking_status_code FROM apartment_bookings as t1 JOIN apartments as t2 ON t1.apt_id  =  t2.apt_id WHERE t2.apt_number  =  ""Suite 634""","apartment_bookings, apartments"
apartment_rentals,"Show the short names of the buildings managed by ""Emma"".","SELECT building_short_name FROM apartment_buildings WHERE building_manager	 =  ""Emma""",apartment_buildings
apartment_rentals,How many apartments do not have any facility?,SELECT COUNT(*) FROM apartments WHERE apt_id NOT IN (SELECT apt_id FROM apartment_facilities),"apartments, apartment_facilities"
apartment_rentals,"Show the addresses and phones of all the buildings managed by ""Brenden"".","SELECT building_address ,  building_phone FROM apartment_buildings WHERE building_manager	 =  ""Brenden""",apartment_buildings
apartment_rentals,Which apartment type code appears the most often?,SELECT apt_type_code FROM apartments GROUP BY apt_type_code ORDER BY COUNT(*) DESC LIMIT 1,apartments
apartment_rentals,"Show the total number of rooms of all apartments with facility code ""Gym"".","SELECT SUM(t2.room_count) FROM apartment_facilities as t1 JOIN apartments as t2 ON t1.apt_id  =  t2.apt_id WHERE t1.facility_code  =  ""Gym""","apartment_facilities, apartments"
apartment_rentals,Sort the apartment numbers in ascending order of room count.,SELECT apt_number FROM apartments ORDER BY room_count ASC,apartments
apartment_rentals,Give me the minimum and maximum bathroom count among all the apartments.,"SELECT MIN(bathroom_count) ,  MAX(bathroom_count) FROM apartments",apartments
program_share,Find the names of channels that are not owned by CCTV.,SELECT name FROM channel WHERE owner != 'CCTV',channel
program_share,Count the number of programs.,SELECT COUNT(*) FROM program,program
program_share,Which channels are not owned by CCTV? Give me the channel names.,SELECT name FROM channel WHERE owner != 'CCTV',channel
program_share,"list all the names of programs, ordering by launch time.",SELECT name FROM program ORDER BY launch,program
program_share,what is the number of different channel owners?,SELECT COUNT(DISTINCT owner) FROM channel,channel
program_share,"How many distinct programs are broadcast at ""Night"" time?",SELECT COUNT(DISTINCT program_id) FROM broadcast WHERE time_of_day  =  'Night',broadcast
program_share,"Which programs' origins are not ""Beijing""? Give me the program names.",SELECT name FROM program WHERE origin != 'Beijing',program
program_share,Find the names of the channels that are broadcast in the morning.,SELECT t1.name FROM channel as t1 JOIN broadcast as t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Morning',"channel, broadcast"
program_share,find the program owners that have some programs in both morning and night time.,"SELECT t1.owner FROM program as t1 JOIN broadcast as t2 ON t1.program_id  =  t2.program_id WHERE t2.time_of_day  =  ""Morning"" INTERSECT SELECT t1.owner FROM program as t1 JOIN broadcast as t2 ON t1.program_id  =  t2.program_id WHERE t2.time_of_day  =  ""Night""","program, broadcast"
program_share,What are the names of the channels owned by CCTV or HBS?,SELECT name FROM channel WHERE owner  =  'CCTV' OR owner  =  'HBS',channel
program_share,find the total percentage share of all channels owned by CCTV.,SELECT SUM(share_in_percent) FROM channel WHERE owner  =  'CCTV',channel
program_share,"What is the list of program names, sorted by the order of launch date?",SELECT name FROM program ORDER BY launch,program
program_share,What is the total rating of channel for each channel owner?,"SELECT SUM(rating_in_percent) ,  owner FROM channel GROUP BY owner",channel
program_share,Who are the owners of the programs that broadcast both in the morning and at night?,"SELECT t1.owner FROM program as t1 JOIN broadcast as t2 ON t1.program_id  =  t2.program_id WHERE t2.time_of_day  =  ""Morning"" INTERSECT SELECT t1.owner FROM program as t1 JOIN broadcast as t2 ON t1.program_id  =  t2.program_id WHERE t2.time_of_day  =  ""Night""","program, broadcast"
program_share,Which program is broadcast most frequently? Give me the program name.,SELECT t1.name FROM program as t1 JOIN broadcast as t2 ON t1.program_id  =  t2.program_id GROUP BY t2.program_id ORDER BY COUNT(*) DESC LIMIT 1,"program, broadcast"
program_share,Which programs are never broadcasted in the morning? Give me the names of the programs.,"SELECT name FROM program EXCEPT SELECT t1.name FROM program as t1 JOIN broadcast as t2 ON t1.program_id  =  t2.program_id WHERE t2.time_of_day  =  ""Morning""","program, broadcast"
program_share,Which program was launched most recently? Return the program name.,SELECT name FROM program ORDER BY launch DESC LIMIT 1,program
program_share,Show me the owner of the channel with the highest rating.,SELECT owner FROM channel ORDER BY rating_in_percent DESC LIMIT 1,channel
program_share,What is the total share (in percent) of all the channels owned by CCTV?,SELECT SUM(share_in_percent) FROM channel WHERE owner  =  'CCTV',channel
program_share,Which channels are broadcast in the morning? Give me the channel names.,SELECT t1.name FROM channel as t1 JOIN broadcast as t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Morning',"channel, broadcast"
program_share,List all program origins in the alphabetical order.,SELECT origin FROM program ORDER BY origin,program
program_share,how many programs are broadcast in each time section of the day?,"SELECT COUNT(*) ,  time_of_day FROM broadcast GROUP BY time_of_day",broadcast
program_share,"List the name, origin and owner of each program.","SELECT name ,  origin ,  owner FROM program",program
program_share,find the number of different programs that are broadcast during night time.,SELECT COUNT(DISTINCT program_id) FROM broadcast WHERE time_of_day  =  'Night',broadcast
program_share,Which channels broadcast both in the morning and at night? Give me the channel names.,SELECT t1.name FROM channel as t1 JOIN broadcast as t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Morning' INTERSECT SELECT t1.name FROM channel as t1 JOIN broadcast as t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Night',"channel, broadcast"
program_share,What is the list of program origins ordered alphabetically?,SELECT origin FROM program ORDER BY origin,program
program_share,how many programs are there?,SELECT COUNT(*) FROM program,program
program_share,Give me a list of all the channel names sorted by the channel rating in descending order.,SELECT name FROM channel ORDER BY rating_in_percent DESC,channel
program_share,Count the number of programs broadcast for each time section of a day.,"SELECT COUNT(*) ,  time_of_day FROM broadcast GROUP BY time_of_day",broadcast
program_share,find the names of programs whose origin is not in Beijing.,SELECT name FROM program WHERE origin != 'Beijing',program
program_share,find the name of the program that was launched most recently.,SELECT name FROM program ORDER BY launch DESC LIMIT 1,program
program_share,Find the total rating ratio for each channel owner.,"SELECT SUM(rating_in_percent) ,  owner FROM channel GROUP BY owner",channel
program_share,Count the number of distinct channel owners.,SELECT COUNT(DISTINCT owner) FROM channel,channel
program_share,List all channel names ordered by their rating in percent from big to small.,SELECT name FROM channel ORDER BY rating_in_percent DESC,channel
program_share,Find the name of the program that is broadcast most frequently.,SELECT t1.name FROM program as t1 JOIN broadcast as t2 ON t1.program_id  =  t2.program_id GROUP BY t2.program_id ORDER BY COUNT(*) DESC LIMIT 1,"program, broadcast"
program_share,what are the names of the channels that broadcast in both morning and night?,SELECT t1.name FROM channel as t1 JOIN broadcast as t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Morning' INTERSECT SELECT t1.name FROM channel as t1 JOIN broadcast as t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Night',"channel, broadcast"
local_govt_mdm,"What are the renting arrears tax ids related to the customer master index whose detail is not 'Schmidt, Kertzmann and Lubowitz'?","SELECT t1.council_tax_id FROM rent_arrears as t1 JOIN cmi_cross_references as t2 ON t1.cmi_cross_ref_id  =  t2.cmi_cross_ref_id JOIN customer_master_index as t3 ON t3.master_customer_id  =  t2.master_customer_id WHERE t3.cmi_details != 'Schmidt ,  Kertzmann and Lubowitz'","rent_arrears, cmi_cross_references, customer_master_index"
local_govt_mdm,"What is the tax source system code related to the benefits and overpayments? List the code and the benifit id, order by benifit id.","SELECT t1.source_system_code ,  t2.council_tax_id FROM cmi_cross_references as t1 JOIN benefits_overpayments as t2 ON t1.cmi_cross_ref_id  =  t2.cmi_cross_ref_id ORDER BY t2.council_tax_id","cmi_cross_references, benefits_overpayments"
local_govt_mdm,Wat is the tax source system code and master customer id of the taxes related to each parking fine id?,"SELECT t1.source_system_code ,  t1.master_customer_id ,  t2.council_tax_id FROM cmi_cross_references as t1 JOIN parking_fines as t2 ON t1.cmi_cross_ref_id  =  t2.cmi_cross_ref_id","cmi_cross_references, parking_fines"
local_govt_mdm,What is the cmi cross reference id that is related to at least one council tax entry? List the cross reference id and source system code.,"SELECT t1.cmi_cross_ref_id ,  t1.source_system_code FROM cmi_cross_references as t1 JOIN council_tax as t2 ON t1.cmi_cross_ref_id  =  t2.cmi_cross_ref_id GROUP BY t1.cmi_cross_ref_id HAVING COUNT(*)  >=  1","cmi_cross_references, council_tax"
local_govt_mdm,How many council taxes are collected for renting arrears ?,SELECT COUNT(*) FROM rent_arrears,rent_arrears
local_govt_mdm,What are the register ids of electoral registries that have the cross reference source system code 'Electoral' or 'Tax'?,SELECT t1.electoral_register_id FROM electoral_register as t1 JOIN cmi_cross_references as t2 ON t1.cmi_cross_ref_id  =  t2.cmi_cross_ref_id WHERE t2.source_system_code  =  'Electoral' OR t2.source_system_code  =  'Tax',"electoral_register, cmi_cross_references"
local_govt_mdm,List the council tax ids and their related cmi cross references of all the parking fines.,"SELECT council_tax_id ,  cmi_cross_ref_id FROM parking_fines",parking_fines
local_govt_mdm,"What are the distinct cross reference source system codes which are related to the master customer details 'Gottlieb, Becker and Wyman'?","SELECT DISTINCT t2.source_system_code FROM customer_master_index as t1 JOIN cmi_cross_references as t2 ON t1.master_customer_id  =  t2.master_customer_id WHERE t1.cmi_details  =  'Gottlieb ,  Becker and Wyman'","customer_master_index, cmi_cross_references"
local_govt_mdm,"How many business rates are related to each cmi cross reference? List cross reference id, master customer id and the n","SELECT t2.cmi_cross_ref_id ,  t2.master_customer_id ,  COUNT(*) FROM business_rates as t1 JOIN cmi_cross_references as t2 ON t1.cmi_cross_ref_id  =  t2.cmi_cross_ref_id GROUP BY t2.cmi_cross_ref_id","business_rates, cmi_cross_references"
local_govt_mdm,How many different source system code for the cmi cross references are there?,SELECT COUNT(DISTINCT source_system_code) FROM cmi_cross_references,cmi_cross_references
local_govt_mdm,Which distinct source system code includes the substring 'en'?,SELECT DISTINCT source_system_code FROM cmi_cross_references WHERE source_system_code LIKE '%en%',cmi_cross_references
local_govt_mdm,what are the details of the cmi masters that have the cross reference code 'Tax'?,SELECT t1.cmi_details FROM customer_master_index as t1 JOIN cmi_cross_references as t2 ON t1.master_customer_id  =  t2.master_customer_id WHERE t2.source_system_code  =  'Tax',"customer_master_index, cmi_cross_references"
local_govt_mdm,Which cmi cross reference id is not related to any parking taxes?,SELECT cmi_cross_ref_id FROM cmi_cross_references EXCEPT SELECT cmi_cross_ref_id FROM parking_fines,"cmi_cross_references, parking_fines"
store_product,"Find all the product whose name contains the word ""Scanner"".","SELECT product FROM product WHERE product LIKE ""%Scanner%""",product
store_product,"For each type of store, how many of them are there?","SELECT type ,  COUNT(*) FROM store GROUP BY type",store
store_product,What are the names of all the stores located in Khanewal District?,"SELECT t1.store_name FROM store as t1 JOIN store_district as t2 ON t1.store_id  =  t2.store_id JOIN district as t3 ON t2.district_id  =  t3.district_id WHERE t3.district_name  =  ""Khanewal District""","store, store_district, district"
store_product,How many stores are headquarted in each city?,"SELECT t3.headquartered_city ,  COUNT(*) FROM store as t1 JOIN store_district as t2 ON t1.store_id  =  t2.store_id JOIN district as t3 ON t2.district_id  =  t3.district_id GROUP BY t3.headquartered_city","store, store_district, district"
store_product,Find the most prominent max page size among all the products.,SELECT max_page_size FROM product GROUP BY max_page_size ORDER BY COUNT(*) DESC LIMIT 1,product
store_product,Find the number of stores in each city.,"SELECT t3.headquartered_city ,  COUNT(*) FROM store as t1 JOIN store_district as t2 ON t1.store_id  =  t2.store_id JOIN district as t3 ON t2.district_id  =  t3.district_id GROUP BY t3.headquartered_city","store, store_district, district"
store_product,What are the products with the maximum page size eqal to A4 or a pages per minute color less than 5?,"SELECT product FROM product WHERE max_page_size  =  ""A4"" OR pages_per_minute_color  <  5",product
store_product,What are the names of all the stores in the largest district by population?,SELECT t1.store_name FROM store as t1 JOIN store_district as t2 ON t1.store_id  =  t2.store_id WHERE district_id  =  (SELECT district_id FROM district ORDER BY city_population DESC LIMIT 1),"store, store_district, district"
store_product,What are the different district names in order of descending city area?,SELECT DISTINCT district_name FROM district ORDER BY city_area DESC,district
store_product,What is the average number of pages per minute color?,SELECT AVG(pages_per_minute_color) FROM product,product
store_product,Find the name all districts with city area greater than 10 or population larger than 100000,SELECT district_name FROM district WHERE city_area  >  10 OR city_population  >  100000,district
store_product,Find the total population of the districts where the area is bigger than the average city area.,SELECT SUM(city_population) FROM district WHERE city_area  >  (SELECT AVG(city_area) FROM district),district
store_product,What is the most common maximum page size?,SELECT max_page_size FROM product GROUP BY max_page_size ORDER BY COUNT(*) DESC LIMIT 1,product
store_product,"What are all of the products whose name includes the substring ""Scanner""?","SELECT product FROM product WHERE product LIKE ""%Scanner%""",product
store_product,Find the city with the most number of stores.,SELECT t3.headquartered_city FROM store as t1 JOIN store_district as t2 ON t1.store_id  =  t2.store_id JOIN district as t3 ON t2.district_id  =  t3.district_id GROUP BY t3.headquartered_city ORDER BY COUNT(*) DESC LIMIT 1,"store, store_district, district"
store_product,Find the total population of the top 3 districts with the largest area.,SELECT SUM(city_population) FROM district ORDER BY city_area DESC LIMIT 3,district
store_product,Find the names of districts where have both city mall and village store type stores.,"SELECT t3.district_name FROM store as t1 JOIN store_district as t2 ON t1.store_id  =  t2.store_id JOIN district as t3 ON t2.district_id  =  t3.district_id WHERE t1.type  =  ""City Mall"" INTERSECT SELECT t3.district_name FROM store as t1 JOIN store_district as t2 ON t1.store_id  =  t2.store_id JOIN district as t3 ON t2.district_id  =  t3.district_id WHERE t1.type  =  ""Village Store""","store, store_district, district"
store_product,What is the city with the most number of flagship stores?,SELECT t3.headquartered_city FROM store as t1 JOIN store_district as t2 ON t1.store_id  =  t2.store_id JOIN district as t3 ON t2.district_id  =  t3.district_id GROUP BY t3.headquartered_city ORDER BY COUNT(*) DESC LIMIT 1,"store, store_district, district"
store_product,What is the average pages per minute color?,SELECT AVG(pages_per_minute_color) FROM product,product
store_product,Which district has the largest population?,SELECT district_name FROM district ORDER BY city_population DESC LIMIT 1,district
store_product,What city is the headquarter of the store Blackville?,"SELECT t3.headquartered_city FROM store as t1 JOIN store_district as t2 ON t1.store_id  =  t2.store_id JOIN district as t3 ON t2.district_id  =  t3.district_id WHERE t1.store_name  =  ""Blackville""","store, store_district, district"
store_product,What products are sold at the store named Miramichi?,"SELECT t1.product FROM product as t1 JOIN store_product as t2 ON t1.product_id  =  t2.product_id JOIN store as t3 ON t2.store_id  =  t3.store_id WHERE t3.store_name  =  ""Miramichi""","product, store_product, store"
store_product,What is the maximum page size for everything that has more than 3 products listed?,SELECT max_page_size FROM product GROUP BY max_page_size HAVING COUNT(*)  >  3,product
store_product,Find the name of the products that are not using the most frequently-used max page size.,SELECT product FROM product WHERE product != (SELECT max_page_size FROM product GROUP BY max_page_size ORDER BY COUNT(*) DESC LIMIT 1),product
store_product,"What products are available at store named ""Miramichi""?","SELECT t1.product FROM product as t1 JOIN store_product as t2 ON t1.product_id  =  t2.product_id JOIN store as t3 ON t2.store_id  =  t3.store_id WHERE t3.store_name  =  ""Miramichi""","product, store_product, store"
store_product,What are the names of the districts that have both mall and village store style shops?,"SELECT t3.district_name FROM store as t1 JOIN store_district as t2 ON t1.store_id  =  t2.store_id JOIN district as t3 ON t2.district_id  =  t3.district_id WHERE t1.type  =  ""City Mall"" INTERSECT SELECT t3.district_name FROM store as t1 JOIN store_district as t2 ON t1.store_id  =  t2.store_id JOIN district as t3 ON t2.district_id  =  t3.district_id WHERE t1.type  =  ""Village Store""","store, store_district, district"
store_product,What are the names of all districts with a city area greater than 10 or have more than 100000 people living there?,SELECT district_name FROM district WHERE city_area  >  10 OR city_population  >  100000,district
store_product,"Find products with max page size as ""A4"" or pages per minute color smaller than 5.","SELECT product FROM product WHERE max_page_size  =  ""A4"" OR pages_per_minute_color  <  5",product
store_product,What are the products with the maximum page size A4 that also have a pages per minute color smaller than 5?,"SELECT product FROM product WHERE max_page_size  =  ""A4"" AND pages_per_minute_color  <  5",product
store_product,"Which city is the headquarter of the store named ""Blackville"" in?","SELECT t3.headquartered_city FROM store as t1 JOIN store_district as t2 ON t1.store_id  =  t2.store_id JOIN district as t3 ON t2.district_id  =  t3.district_id WHERE t1.store_name  =  ""Blackville""","store, store_district, district"
store_product,Find all the distinct district names ordered by city area in descending.,SELECT DISTINCT district_name FROM district ORDER BY city_area DESC,district
store_product,"What are the district names and city populations for all districts that between 200,000 and 2,000,000 residents?","SELECT district_name ,  city_population FROM district WHERE city_population BETWEEN 200000 AND 2000000",district
store_product,Which district has the least area?,SELECT district_name FROM district ORDER BY city_area ASC LIMIT 1,district
store_product,Find all types of store and number of them.,"SELECT type ,  COUNT(*) FROM store GROUP BY type",store
store_product,Find the names of all stores in Khanewal District.,"SELECT t1.store_name FROM store as t1 JOIN store_district as t2 ON t1.store_id  =  t2.store_id JOIN district as t3 ON t2.district_id  =  t3.district_id WHERE t3.district_name  =  ""Khanewal District""","store, store_district, district"
store_product,What is the total number of residents for the districts with the 3 largest areas?,SELECT SUM(city_population) FROM district ORDER BY city_area DESC LIMIT 3,district
store_product,"Find products with max page size as ""A4"" and pages per minute color smaller than 5.","SELECT product FROM product WHERE max_page_size  =  ""A4"" AND pages_per_minute_color  <  5",product
store_product,Find the list of page size which have more than 3 product listed,SELECT max_page_size FROM product GROUP BY max_page_size HAVING COUNT(*)  >  3,product
store_product,Find all the stores in the district with the most population.,SELECT t1.store_name FROM store as t1 JOIN store_district as t2 ON t1.store_id  =  t2.store_id WHERE district_id  =  (SELECT district_id FROM district ORDER BY city_population DESC LIMIT 1),"store, store_district, district"
store_product,What are the names of all products that are not the most frequently-used maximum page size?,SELECT product FROM product WHERE product != (SELECT max_page_size FROM product GROUP BY max_page_size ORDER BY COUNT(*) DESC LIMIT 1),product
gas_company,"What are the gas station ids, locations, and manager names for the gas stations ordered by opening year?","SELECT station_id ,  location ,  manager_name FROM gas_station ORDER BY open_year",gas_station
gas_company,What are the headquarters that have both a company in the banking and 'oil and gas' industries?,SELECT headquarters FROM company WHERE main_industry  =  'Banking' INTERSECT SELECT headquarters FROM company WHERE main_industry  =  'Oil and gas',company
gas_company,Show the company name with the number of gas station.,"SELECT t2.company ,  COUNT(*) FROM station_company as t1 JOIN company as t2 ON t1.company_id  =  t2.company_id GROUP BY t1.company_id","station_company, company"
gas_company,"For each location, how many gas stations are there in order?","SELECT location ,  COUNT(*) FROM gas_station GROUP BY location ORDER BY COUNT(*)",gas_station
gas_company,"Show minimum, maximum, and average market value for all companies.","SELECT MIN(market_value) ,  MAX(market_value) ,  AVG(market_value) FROM company",company
gas_company,Show the company name and the main industry for all companies whose headquarters are not from USA.,"SELECT company ,  main_industry FROM company WHERE headquarters != 'USA'",company
gas_company,What are the headquarters without companies that are in the banking industry?,SELECT headquarters FROM company EXCEPT SELECT headquarters FROM company WHERE main_industry  =  'Banking',company
gas_company,List all headquarters and the number of companies in each headquarter.,"SELECT headquarters ,  COUNT(*) FROM company GROUP BY headquarters",company
gas_company,Show all headquarters with both a company in banking industry and a company in Oil and gas.,SELECT headquarters FROM company WHERE main_industry  =  'Banking' INTERSECT SELECT headquarters FROM company WHERE main_industry  =  'Oil and gas',company
gas_company,Show all headquarters without a company in banking industry.,SELECT headquarters FROM company EXCEPT SELECT headquarters FROM company WHERE main_industry  =  'Banking',company
gas_company,What is the total number of companies?,SELECT COUNT(*) FROM company,company
gas_company,"For each main industry, what is the total number of companies for the industry with the highest total market value?","SELECT main_industry ,  COUNT(*) FROM company GROUP BY main_industry ORDER BY SUM(market_value) DESC LIMIT 1",company
gas_company,Show all company names and headquarters in the descending order of market value.,"SELECT company ,  headquarters FROM company ORDER BY market_value DESC",company
gas_company,What are the locations and representatives' names of the gas stations owned by the companies with the 3 largest amounts of assets?,"SELECT t3.location ,  t3.representative_name FROM station_company as t1 JOIN company as t2 ON t1.company_id  =  t2.company_id JOIN gas_station as t3 ON t1.station_id  =  t3.station_id ORDER BY t2.assets_billion DESC LIMIT 3","station_company, company, gas_station"
gas_company,Show the manager name with most number of gas stations opened after 2000.,SELECT manager_name FROM gas_station WHERE open_year  >  2000 GROUP BY manager_name ORDER BY COUNT(*) DESC LIMIT 1,gas_station
gas_company,Show all locations and the number of gas stations in each location ordered by the count.,"SELECT location ,  COUNT(*) FROM gas_station GROUP BY location ORDER BY COUNT(*)",gas_station
gas_company,How many gas station are opened between 2000 and 2005?,SELECT COUNT(*) FROM gas_station WHERE open_year BETWEEN 2000 AND 2005,gas_station
gas_company,What is the name and rank of every company ordered by descending number of sales?,"SELECT company ,  rank FROM company ORDER BY sales_billion DESC",company
gas_company,What are the main indstries and total market value for each industry?,"SELECT main_industry ,  SUM(market_value) FROM company GROUP BY main_industry",company
gas_company,"For each headquarter, what are the headquarter and how many companies are centered there?","SELECT headquarters ,  COUNT(*) FROM company GROUP BY headquarters",company
gas_company,"find the rank, company names, market values of the companies in the banking industry order by their sales and profits in billion.","SELECT rank ,  company ,  market_value FROM company WHERE main_industry  =  'Banking' ORDER BY sales_billion ,  profits_billion",company
gas_company,Show all main industry for all companies.,SELECT DISTINCT main_industry FROM company,company
gas_company,How many gas companies are there?,SELECT COUNT(*) FROM company,company
gas_company,What are the headquarters with at least two companies in the banking industry?,SELECT headquarters FROM company WHERE main_industry  =  'Banking' GROUP BY headquarters HAVING COUNT(*)  >=  2,company
gas_company,"What is the rank, company, and market value of every comapny in the banking industry ordered by sales and profits?","SELECT rank ,  company ,  market_value FROM company WHERE main_industry  =  'Banking' ORDER BY sales_billion ,  profits_billion",company
gas_company,What are the names and headquarters of all companies ordered by descending market value?,"SELECT company ,  headquarters FROM company ORDER BY market_value DESC",company
gas_company,What are the different main industries for all companies?,SELECT DISTINCT main_industry FROM company,company
gas_company,Show company name and main industry without a gas station.,"SELECT company ,  main_industry FROM company WHERE company_id NOT IN (SELECT company_id FROM station_company)","company, station_company"
gas_company,What are the locations of all the gas stations ordered by opening year?,SELECT location FROM gas_station ORDER BY open_year,gas_station
gas_company,Show all main industry and total market value in each industry.,"SELECT main_industry ,  SUM(market_value) FROM company GROUP BY main_industry",company
gas_company,What are the main industries of the companies without gas stations and what are the companies?,"SELECT company ,  main_industry FROM company WHERE company_id NOT IN (SELECT company_id FROM station_company)","company, station_company"
gas_company,What is the total number of gas stations that opened between 2000 and 2005?,SELECT COUNT(*) FROM gas_station WHERE open_year BETWEEN 2000 AND 2005,gas_station
gas_company,What are the locations that have gas stations owned by a company with a market value greater than 100?,SELECT t3.location FROM station_company as t1 JOIN company as t2 ON t1.company_id  =  t2.company_id JOIN gas_station as t3 ON t1.station_id  =  t3.station_id WHERE t2.market_value  >  100,"station_company, company, gas_station"
gas_company,order all gas station locations by the opening year.,SELECT location FROM gas_station ORDER BY open_year,gas_station
gas_company,List the main industry with highest total market value and its number of companies.,"SELECT main_industry ,  COUNT(*) FROM company GROUP BY main_industry ORDER BY SUM(market_value) DESC LIMIT 1",company
gas_company,"Show gas station id, location, and manager_name for all gas stations ordered by open year.","SELECT station_id ,  location ,  manager_name FROM gas_station ORDER BY open_year",gas_station
gas_company,Show all locations where a gas station for company with market value greater than 100 is located.,SELECT t3.location FROM station_company as t1 JOIN company as t2 ON t1.company_id  =  t2.company_id JOIN gas_station as t3 ON t1.station_id  =  t3.station_id WHERE t2.market_value  >  100,"station_company, company, gas_station"
gas_company,Show headquarters with at least two companies in the banking industry.,SELECT headquarters FROM company WHERE main_industry  =  'Banking' GROUP BY headquarters HAVING COUNT(*)  >=  2,company
gas_company,What are the names of the managers for gas stations that are operated by the ExxonMobil company?,SELECT t3.manager_name FROM station_company as t1 JOIN company as t2 ON t1.company_id  =  t2.company_id JOIN gas_station as t3 ON t1.station_id  =  t3.station_id WHERE t2.company  =  'ExxonMobil',"station_company, company, gas_station"
gas_company,find the location and Representative name of the gas stations owned by the companies with top 3 Asset amounts.,"SELECT t3.location ,  t3.representative_name FROM station_company as t1 JOIN company as t2 ON t1.company_id  =  t2.company_id JOIN gas_station as t3 ON t1.station_id  =  t3.station_id ORDER BY t2.assets_billion DESC LIMIT 3","station_company, company, gas_station"
gas_company,"For each company id, what are the companies and how many gas stations does each one operate?","SELECT t2.company ,  COUNT(*) FROM station_company as t1 JOIN company as t2 ON t1.company_id  =  t2.company_id GROUP BY t1.company_id","station_company, company"
gas_company,"What is the minimum, maximum, and average market value for every company?","SELECT MIN(market_value) ,  MAX(market_value) ,  AVG(market_value) FROM company",company
entertainment_awards,What is the average number of audience for festivals?,SELECT AVG(num_of_audience) FROM festival_detail,festival_detail
entertainment_awards,Show the number of audience in year 2008 or 2010.,SELECT num_of_audience FROM festival_detail WHERE year  =  2008 OR year  =  2010,festival_detail
entertainment_awards,How many artworks are there?,SELECT COUNT(*) FROM artwork,artwork
entertainment_awards,Show the ids and names of festivals that have at least two nominations for artworks.,"SELECT t1.festival_id ,  t3.festival_name FROM nomination as t1 JOIN artwork as t2 ON t1.artwork_id  =  t2.artwork_id JOIN festival_detail as t3 ON t1.festival_id  =  t3.festival_id GROUP BY t1.festival_id HAVING COUNT(*)  >=  2","nomination, artwork, festival_detail"
entertainment_awards,List the most common type of artworks.,SELECT type FROM artwork GROUP BY type ORDER BY COUNT(*) DESC LIMIT 1,artwork
entertainment_awards,Show the names of the three most recent festivals.,SELECT festival_name FROM festival_detail ORDER BY year DESC LIMIT 3,festival_detail
entertainment_awards,"For each nomination, show the name of the artwork and name of the festival where it is nominated.","SELECT t2.name ,  t3.Festival_name FROM nomination as t1 JOIN artwork as t2 ON t1.artwork_id  =  t2.artwork_id JOIN festival_detail as t3 ON t1.festival_id  =  t3.festival_id","nomination, artwork, festival_detail"
entertainment_awards,What is the location of the festival with the largest number of audience?,SELECT location FROM festival_detail ORDER BY num_of_audience DESC LIMIT 1,festival_detail
entertainment_awards,"What are the names of the chairs of festivals, sorted in ascending order of the year held?",SELECT chair_name FROM festival_detail ORDER BY year ASC,festival_detail
entertainment_awards,"Show the names of festivals that have nominated artworks of type ""Program Talent Show"".","SELECT t3.festival_name FROM nomination as t1 JOIN artwork as t2 ON t1.artwork_id  =  t2.artwork_id JOIN festival_detail as t3 ON t1.festival_id  =  t3.festival_id WHERE t2.type  =  ""Program Talent Show""","nomination, artwork, festival_detail"
entertainment_awards,"List the name of artworks whose type is not ""Program Talent Show"".","SELECT name FROM artwork WHERE type != ""Program Talent Show""",artwork
entertainment_awards,What are the total number of the audiences who visited any of the festivals?,SELECT SUM(num_of_audience) FROM festival_detail,festival_detail
entertainment_awards,"Show the id, name of each festival and the number of artworks it has nominated.","SELECT t1.festival_id ,  t3.festival_name ,  COUNT(*) FROM nomination as t1 JOIN artwork as t2 ON t1.artwork_id  =  t2.artwork_id JOIN festival_detail as t3 ON t1.festival_id  =  t3.festival_id GROUP BY t1.festival_id","nomination, artwork, festival_detail"
entertainment_awards,List the name of artworks that are not nominated.,SELECT name FROM artwork WHERE artwork_ID NOT IN (SELECT artwork_ID FROM nomination),"artwork, nomination"
entertainment_awards,What are the names and locations of festivals?,"SELECT festival_name ,  location FROM festival_detail",festival_detail
entertainment_awards,In which year are there festivals both inside the 'United States' and outside the 'United States'?,SELECT year FROM festival_detail WHERE location  =  'United States' INTERSECT SELECT year FROM festival_detail WHERE location != 'United States',festival_detail
entertainment_awards,List the name of artworks in ascending alphabetical order.,SELECT name FROM artwork ORDER BY name ASC,artwork
