db_id,query,question,database_schema
loan_1,SELECT COUNT(DISTINCT city) FROM bank,Find the number of different cities which banks are located at.,"CREATE TABLE `bank` (
  branch_ID INT PRIMARY KEY,
  bname varchar(20),
  no_of_customers INT,
  city varchar(10),
  state varchar(20)
);

"
loan_1,SELECT SUM(t2.amount) FROM bank as t1 JOIN loan as t2 ON t1.branch_id  =  t2.branch_id WHERE t1.state  =  'New York',Find the total amount of loans provided by bank branches in the state of New York.,"CREATE TABLE `loan` (
  loan_ID varchar(3) PRIMARY KEY,
  loan_type varchar(15),
  cust_ID varchar(3) REFERENCES customer(Cust_ID),
  branch_ID varchar(3) REFERENCES bank(branch_ID),
  amount INT
);

CREATE TABLE `bank` (
  branch_ID INT PRIMARY KEY,
  bname varchar(20),
  no_of_customers INT,
  city varchar(10),
  state varchar(20)
);

"
loan_1,"SELECT city ,  state FROM bank WHERE bname  =  'morningside'",Find the city and state of the bank branch named morningside.,"CREATE TABLE `bank` (
  branch_ID INT PRIMARY KEY,
  bname varchar(20),
  no_of_customers INT,
  city varchar(10),
  state varchar(20)
);

"
loan_1,"SELECT DISTINCT t1.cust_name ,  t1.credit_score FROM customer as t1 JOIN loan as t2 ON t1.cust_id  =  t2.cust_id",What are the different names and credit scores of customers who have taken a loan?,"CREATE TABLE `customer` (
  cust_ID varchar(3) PRIMARY KEY,
  cust_name varchar(20),
  acc_type char(1),
  acc_bal INT,
  no_of_loans INT,
  credit_score INT,
  branch_ID INT REFERENCES bank(branch_ID),
  state varchar(20)
);

CREATE TABLE `loan` (
  loan_ID varchar(3) PRIMARY KEY,
  loan_type varchar(15),
  cust_ID varchar(3) REFERENCES customer(Cust_ID),
  branch_ID varchar(3) REFERENCES bank(branch_ID),
  amount INT
);

"
loan_1,SELECT AVG(credit_score) FROM customer WHERE cust_id IN (SELECT cust_id FROM loan),What is the average credit score for customers who have taken a loan?,"CREATE TABLE `customer` (
  cust_ID varchar(3) PRIMARY KEY,
  cust_name varchar(20),
  acc_type char(1),
  acc_bal INT,
  no_of_loans INT,
  credit_score INT,
  branch_ID INT REFERENCES bank(branch_ID),
  state varchar(20)
);

CREATE TABLE `loan` (
  loan_ID varchar(3) PRIMARY KEY,
  loan_type varchar(15),
  cust_ID varchar(3) REFERENCES customer(Cust_ID),
  branch_ID varchar(3) REFERENCES bank(branch_ID),
  amount INT
);

"
loan_1,"SELECT state ,  acc_type ,  credit_score FROM customer WHERE no_of_loans  =  0","Find the state, account type, and credit score of the customer whose number of loan is 0.","CREATE TABLE `customer` (
  cust_ID varchar(3) PRIMARY KEY,
  cust_name varchar(20),
  acc_type char(1),
  acc_bal INT,
  no_of_loans INT,
  credit_score INT,
  branch_ID INT REFERENCES bank(branch_ID),
  state varchar(20)
);

"
loan_1,SELECT COUNT(DISTINCT state) FROM bank,In how many different states are banks located?,"CREATE TABLE `bank` (
  branch_ID INT PRIMARY KEY,
  bname varchar(20),
  no_of_customers INT,
  city varchar(10),
  state varchar(20)
);

"
loan_1,SELECT cust_name FROM customer WHERE credit_score  <  (SELECT AVG(credit_score) FROM customer),Find the name of customers whose credit score is below the average credit scores of all customers.,"CREATE TABLE `customer` (
  cust_ID varchar(3) PRIMARY KEY,
  cust_name varchar(20),
  acc_type char(1),
  acc_bal INT,
  no_of_loans INT,
  credit_score INT,
  branch_ID INT REFERENCES bank(branch_ID),
  state varchar(20)
);

"
loan_1,SELECT t1.cust_name FROM customer as t1 JOIN loan as t2 ON t1.cust_id  =  t2.cust_id WHERE loan_type  =  'Mortgages' INTERSECT SELECT t1.cust_name FROM customer as t1 JOIN loan as t2 ON t1.cust_id  =  t2.cust_id WHERE loan_type  =  'Auto',What are the names of customers who have taken both Mortgage and Auto loans?,"CREATE TABLE `customer` (
  cust_ID varchar(3) PRIMARY KEY,
  cust_name varchar(20),
  acc_type char(1),
  acc_bal INT,
  no_of_loans INT,
  credit_score INT,
  branch_ID INT REFERENCES bank(branch_ID),
  state varchar(20)
);

CREATE TABLE `loan` (
  loan_ID varchar(3) PRIMARY KEY,
  loan_type varchar(15),
  cust_ID varchar(3) REFERENCES customer(Cust_ID),
  branch_ID varchar(3) REFERENCES bank(branch_ID),
  amount INT
);

"
loan_1,SELECT t1.cust_name FROM customer as t1 JOIN loan as t2 ON t1.cust_id  =  t2.cust_id GROUP BY t1.cust_name HAVING COUNT(*)  >  1,What are the names of customers who have taken out more than one loan?,"CREATE TABLE `customer` (
  cust_ID varchar(3) PRIMARY KEY,
  cust_name varchar(20),
  acc_type char(1),
  acc_bal INT,
  no_of_loans INT,
  credit_score INT,
  branch_ID INT REFERENCES bank(branch_ID),
  state varchar(20)
);

CREATE TABLE `loan` (
  loan_ID varchar(3) PRIMARY KEY,
  loan_type varchar(15),
  cust_ID varchar(3) REFERENCES customer(Cust_ID),
  branch_ID varchar(3) REFERENCES bank(branch_ID),
  amount INT
);

"
loan_1,SELECT t1.cust_name FROM customer as t1 JOIN loan as t2 ON t1.cust_id  =  t2.cust_id GROUP BY t1.cust_name ORDER BY SUM(t2.amount),"What are the names of the different customers who have taken out a loan, ordered by the total amount that they have taken?","CREATE TABLE `customer` (
  cust_ID varchar(3) PRIMARY KEY,
  cust_name varchar(20),
  acc_type char(1),
  acc_bal INT,
  no_of_loans INT,
  credit_score INT,
  branch_ID INT REFERENCES bank(branch_ID),
  state varchar(20)
);

CREATE TABLE `loan` (
  loan_ID varchar(3) PRIMARY KEY,
  loan_type varchar(15),
  cust_ID varchar(3) REFERENCES customer(Cust_ID),
  branch_ID varchar(3) REFERENCES bank(branch_ID),
  amount INT
);

"
loan_1,"SELECT DISTINCT t1.cust_name ,  t1.credit_score FROM customer as t1 JOIN loan as t2 ON t1.cust_id  =  t2.cust_id",Find the name and credit score of the customers who have some loans.,"CREATE TABLE `customer` (
  cust_ID varchar(3) PRIMARY KEY,
  cust_name varchar(20),
  acc_type char(1),
  acc_bal INT,
  no_of_loans INT,
  credit_score INT,
  branch_ID INT REFERENCES bank(branch_ID),
  state varchar(20)
);

CREATE TABLE `loan` (
  loan_ID varchar(3) PRIMARY KEY,
  loan_type varchar(15),
  cust_ID varchar(3) REFERENCES customer(Cust_ID),
  branch_ID varchar(3) REFERENCES bank(branch_ID),
  amount INT
);

"
loan_1,SELECT SUM(t2.amount) FROM bank as t1 JOIN loan as t2 ON t1.branch_id  =  t2.branch_id WHERE t1.state  =  'New York',What is the total amount of money loaned by banks in New York state?,"CREATE TABLE `loan` (
  loan_ID varchar(3) PRIMARY KEY,
  loan_type varchar(15),
  cust_ID varchar(3) REFERENCES customer(Cust_ID),
  branch_ID varchar(3) REFERENCES bank(branch_ID),
  amount INT
);

CREATE TABLE `bank` (
  branch_ID INT PRIMARY KEY,
  bname varchar(20),
  no_of_customers INT,
  city varchar(10),
  state varchar(20)
);

"
loan_1,SELECT bname FROM bank WHERE state  =  'New York',Find the branch names of banks in the New York state.,"CREATE TABLE `bank` (
  branch_ID INT PRIMARY KEY,
  bname varchar(20),
  no_of_customers INT,
  city varchar(10),
  state varchar(20)
);

"
loan_1,SELECT SUM(acc_bal) FROM customer WHERE state  =  'Utah' OR state  =  'Texas',What are the total account balances for each customer from Utah or Texas?,"CREATE TABLE `customer` (
  cust_ID varchar(3) PRIMARY KEY,
  cust_name varchar(20),
  acc_type char(1),
  acc_bal INT,
  no_of_loans INT,
  credit_score INT,
  branch_ID INT REFERENCES bank(branch_ID),
  state varchar(20)
);

"
loan_1,SELECT cust_name FROM customer WHERE acc_type  =  'saving' INTERSECT SELECT cust_name FROM customer WHERE acc_type  =  'checking',Find the name of customers who have both saving and checking account types.,"CREATE TABLE `customer` (
  cust_ID varchar(3) PRIMARY KEY,
  cust_name varchar(20),
  acc_type char(1),
  acc_bal INT,
  no_of_loans INT,
  credit_score INT,
  branch_ID INT REFERENCES bank(branch_ID),
  state varchar(20)
);

"
loan_1,SELECT AVG(credit_score) FROM customer WHERE cust_id IN (SELECT cust_id FROM loan),Find the average credit score of the customers who have some loan.,"CREATE TABLE `customer` (
  cust_ID varchar(3) PRIMARY KEY,
  cust_name varchar(20),
  acc_type char(1),
  acc_bal INT,
  no_of_loans INT,
  credit_score INT,
  branch_ID INT REFERENCES bank(branch_ID),
  state varchar(20)
);

CREATE TABLE `loan` (
  loan_ID varchar(3) PRIMARY KEY,
  loan_type varchar(15),
  cust_ID varchar(3) REFERENCES customer(Cust_ID),
  branch_ID varchar(3) REFERENCES bank(branch_ID),
  amount INT
);

"
loan_1,SELECT state FROM bank GROUP BY state ORDER BY SUM(no_of_customers) DESC LIMIT 1,Find the state which has the most number of customers.,"CREATE TABLE `customers` (
  id INTEGER PRIMARY KEY,
  first_name VARCHAR(40),
  last_name VARCHAR(20),
  company VARCHAR(80),
  address VARCHAR(70),
  city VARCHAR(40),
  state VARCHAR(40),
  country VARCHAR(40),
  postal_code VARCHAR(10),
  phone VARCHAR(24),
  fax VARCHAR(24),
  email VARCHAR(60),
  support_rep_id INTEGER PRIMARY KEY REFERENCES employees(id)
);

CREATE TABLE `bank` (
  branch_ID INT PRIMARY KEY,
  bname varchar(20),
  no_of_customers INT,
  city varchar(10),
  state varchar(20)
);

"
loan_1,SELECT DISTINCT t1.bname FROM bank as t1 JOIN loan as t2 ON t1.branch_id  =  t2.branch_id,Find the name of bank branches that provided some loans.,"CREATE TABLE `loan` (
  loan_ID varchar(3) PRIMARY KEY,
  loan_type varchar(15),
  cust_ID varchar(3) REFERENCES customer(Cust_ID),
  branch_ID varchar(3) REFERENCES bank(branch_ID),
  amount INT
);

CREATE TABLE `bank` (
  branch_ID INT PRIMARY KEY,
  bname varchar(20),
  no_of_customers INT,
  city varchar(10),
  state varchar(20)
);

"
loan_1,SELECT t1.bname FROM bank as t1 JOIN loan as t2 ON t1.branch_id  =  t2.branch_id GROUP BY t1.bname ORDER BY SUM(t2.amount) DESC LIMIT 1,Find the name of bank branch that provided the greatest total amount of loans.,"CREATE TABLE `loan` (
  loan_ID varchar(3) PRIMARY KEY,
  loan_type varchar(15),
  cust_ID varchar(3) REFERENCES customer(Cust_ID),
  branch_ID varchar(3) REFERENCES bank(branch_ID),
  amount INT
);

CREATE TABLE `bank` (
  branch_ID INT PRIMARY KEY,
  bname varchar(20),
  no_of_customers INT,
  city varchar(10),
  state varchar(20)
);

"
loan_1,SELECT SUM(acc_bal) FROM customer WHERE state  =  'Utah' OR state  =  'Texas',Find the total account balance of each customer from Utah or Texas.,"CREATE TABLE `customer` (
  cust_ID varchar(3) PRIMARY KEY,
  cust_name varchar(20),
  acc_type char(1),
  acc_bal INT,
  no_of_loans INT,
  credit_score INT,
  branch_ID INT REFERENCES bank(branch_ID),
  state varchar(20)
);

"
loan_1,"SELECT SUM(acc_bal) ,  state FROM customer WHERE credit_score  >  100 GROUP BY state","For each state, find the total account balance of customers whose credit score is above 100.","CREATE TABLE `customer` (
  cust_ID varchar(3) PRIMARY KEY,
  cust_name varchar(20),
  acc_type char(1),
  acc_bal INT,
  no_of_loans INT,
  credit_score INT,
  branch_ID INT REFERENCES bank(branch_ID),
  state varchar(20)
);

"
loan_1,SELECT COUNT(*) FROM bank,Count the number of bank branches.,"CREATE TABLE `bank` (
  branch_ID INT PRIMARY KEY,
  bname varchar(20),
  no_of_customers INT,
  city varchar(10),
  state varchar(20)
);

"
loan_1,SELECT cust_name FROM customer ORDER BY credit_score LIMIT 1,What is the name of the customer with the worst credit score?,"CREATE TABLE `customer` (
  cust_ID varchar(3) PRIMARY KEY,
  cust_name varchar(20),
  acc_type char(1),
  acc_bal INT,
  no_of_loans INT,
  credit_score INT,
  branch_ID INT REFERENCES bank(branch_ID),
  state varchar(20)
);

"
loan_1,SELECT AVG(credit_score) FROM customer WHERE cust_id NOT IN (SELECT cust_id FROM loan),What is the average credit score for customers who have never taken a loan?,"CREATE TABLE `customer` (
  cust_ID varchar(3) PRIMARY KEY,
  cust_name varchar(20),
  acc_type char(1),
  acc_bal INT,
  no_of_loans INT,
  credit_score INT,
  branch_ID INT REFERENCES bank(branch_ID),
  state varchar(20)
);

CREATE TABLE `loan` (
  loan_ID varchar(3) PRIMARY KEY,
  loan_type varchar(15),
  cust_ID varchar(3) REFERENCES customer(Cust_ID),
  branch_ID varchar(3) REFERENCES bank(branch_ID),
  amount INT
);

"
loan_1,"SELECT AVG(acc_bal) ,  acc_type FROM customer WHERE credit_score  <  50 GROUP BY acc_type",What is the average account balance of customers with credit score below 50 for the different account types?,"CREATE TABLE `customer` (
  cust_ID varchar(3) PRIMARY KEY,
  cust_name varchar(20),
  acc_type char(1),
  acc_bal INT,
  no_of_loans INT,
  credit_score INT,
  branch_ID INT REFERENCES bank(branch_ID),
  state varchar(20)
);

"
loan_1,SELECT t1.cust_name FROM customer as t1 JOIN loan as t2 ON t1.cust_id  =  t2.cust_id GROUP BY t1.cust_name ORDER BY SUM(t2.amount) DESC LIMIT 1,What is the name of the customer who has greatest total loan amount?,"CREATE TABLE `customer` (
  cust_ID varchar(3) PRIMARY KEY,
  cust_name varchar(20),
  acc_type char(1),
  acc_bal INT,
  no_of_loans INT,
  credit_score INT,
  branch_ID INT REFERENCES bank(branch_ID),
  state varchar(20)
);

CREATE TABLE `loan` (
  loan_ID varchar(3) PRIMARY KEY,
  loan_type varchar(15),
  cust_ID varchar(3) REFERENCES customer(Cust_ID),
  branch_ID varchar(3) REFERENCES bank(branch_ID),
  amount INT
);

"
device,"SELECT t3.shop_name ,  t2.carrier FROM stock as t1 JOIN device as t2 ON t1.device_id  =  t2.device_id JOIN shop as t3 ON t1.shop_id  =  t3.shop_id",Show names of shops and the carriers of devices they have in stock.,"CREATE TABLE `shop` (
  Shop_ID INT PRIMARY KEY,
  Shop_Name TEXT,
  Location TEXT,
  Open_Date TEXT,
  Open_Year INT
);

CREATE TABLE `device` (
  Device_ID INT PRIMARY KEY,
  Device TEXT,
  Carrier TEXT,
  Package_Version TEXT,
  Applications TEXT,
  Software_Platform TEXT
);

CREATE TABLE `stock` (
  Shop_ID INT PRIMARY KEY REFERENCES shop(Shop_ID),
  Device_ID INT PRIMARY KEY REFERENCES device(Device_ID),
  Quantity INT
);

"
device,SELECT shop_name FROM shop ORDER BY open_year DESC LIMIT 1,List the name of the shop with the latest open year.,"CREATE TABLE `shop` (
  Shop_ID INT PRIMARY KEY,
  Shop_Name TEXT,
  Location TEXT,
  Open_Date TEXT,
  Open_Year INT
);

"
device,SELECT carrier FROM device WHERE device_id NOT IN (SELECT device_id FROM stock),List the carriers of devices that have no devices in stock.,"CREATE TABLE `device` (
  Device_ID INT PRIMARY KEY,
  Device TEXT,
  Carrier TEXT,
  Package_Version TEXT,
  Applications TEXT,
  Software_Platform TEXT
);

CREATE TABLE `stock` (
  Shop_ID INT PRIMARY KEY REFERENCES shop(Shop_ID),
  Device_ID INT PRIMARY KEY REFERENCES device(Device_ID),
  Quantity INT
);

"
device,"SELECT t3.shop_name ,  t2.carrier FROM stock as t1 JOIN device as t2 ON t1.device_id  =  t2.device_id JOIN shop as t3 ON t1.shop_id  =  t3.shop_id","What are the names of device shops, and what are the carriers that they carry devices in stock for?","CREATE TABLE `shop` (
  Shop_ID INT PRIMARY KEY,
  Shop_Name TEXT,
  Location TEXT,
  Open_Date TEXT,
  Open_Year INT
);

CREATE TABLE `device` (
  Device_ID INT PRIMARY KEY,
  Device TEXT,
  Carrier TEXT,
  Package_Version TEXT,
  Applications TEXT,
  Software_Platform TEXT
);

CREATE TABLE `stock` (
  Shop_ID INT PRIMARY KEY REFERENCES shop(Shop_ID),
  Device_ID INT PRIMARY KEY REFERENCES device(Device_ID),
  Quantity INT
);

"
device,SELECT t2.shop_name FROM stock as t1 JOIN shop as t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id ORDER BY SUM(t1.quantity) DESC LIMIT 1,What is the name of the shop that has the greatest quantity of devices in stock?,"CREATE TABLE `shop` (
  Shop_ID INT PRIMARY KEY,
  Shop_Name TEXT,
  Location TEXT,
  Open_Date TEXT,
  Open_Year INT
);

CREATE TABLE `stock` (
  Shop_ID INT PRIMARY KEY REFERENCES shop(Shop_ID),
  Device_ID INT PRIMARY KEY REFERENCES device(Device_ID),
  Quantity INT
);

"
device,SELECT software_platform FROM device GROUP BY software_platform ORDER BY COUNT(*) DESC,Please show the software platforms of devices in descending order of the count.,"CREATE TABLE `device` (
  Device_ID INT PRIMARY KEY,
  Device TEXT,
  Carrier TEXT,
  Package_Version TEXT,
  Applications TEXT,
  Software_Platform TEXT
);

"
device,SELECT location FROM shop WHERE open_year  >  2012 INTERSECT SELECT location FROM shop WHERE open_year  <  2008,Which locations contains both shops that opened after the year 2012 and shops that opened before 2008?,"CREATE TABLE `shop` (
  Shop_ID INT PRIMARY KEY,
  Shop_Name TEXT,
  Location TEXT,
  Open_Date TEXT,
  Open_Year INT
);

"
device,SELECT COUNT(DISTINCT software_platform) FROM device,Count the number of different software platforms.,"CREATE TABLE `device` (
  Device_ID INT PRIMARY KEY,
  Device TEXT,
  Carrier TEXT,
  Package_Version TEXT,
  Applications TEXT,
  Software_Platform TEXT
);

"
device,SELECT COUNT(*) FROM device,How many devices are there?,"CREATE TABLE `device` (
  Device_ID INT PRIMARY KEY,
  Device TEXT,
  Carrier TEXT,
  Package_Version TEXT,
  Applications TEXT,
  Software_Platform TEXT
);

"
device,SELECT software_platform FROM device GROUP BY software_platform ORDER BY COUNT(*) DESC LIMIT 1,What is the software platform that is most common amongst all devices?,"CREATE TABLE `device` (
  Device_ID INT PRIMARY KEY,
  Device TEXT,
  Carrier TEXT,
  Package_Version TEXT,
  Applications TEXT,
  Software_Platform TEXT
);

"
device,SELECT carrier FROM device WHERE device_id NOT IN (SELECT device_id FROM stock),What are the carriers of devices that are not in stock anywhere?,"CREATE TABLE `device` (
  Device_ID INT PRIMARY KEY,
  Device TEXT,
  Carrier TEXT,
  Package_Version TEXT,
  Applications TEXT,
  Software_Platform TEXT
);

CREATE TABLE `stock` (
  Shop_ID INT PRIMARY KEY REFERENCES shop(Shop_ID),
  Device_ID INT PRIMARY KEY REFERENCES device(Device_ID),
  Quantity INT
);

"
device,SELECT t2.shop_name FROM stock as t1 JOIN shop as t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id HAVING COUNT(*)  >  1,What are the names of shops that have more than a single kind of device in stock?,"CREATE TABLE `shop` (
  Shop_ID INT PRIMARY KEY,
  Shop_Name TEXT,
  Location TEXT,
  Open_Date TEXT,
  Open_Year INT
);

CREATE TABLE `stock` (
  Shop_ID INT PRIMARY KEY REFERENCES shop(Shop_ID),
  Device_ID INT PRIMARY KEY REFERENCES device(Device_ID),
  Quantity INT
);

"
device,SELECT COUNT(*) FROM device,Count the number of devices.,"CREATE TABLE `device` (
  Device_ID INT PRIMARY KEY,
  Device TEXT,
  Carrier TEXT,
  Package_Version TEXT,
  Applications TEXT,
  Software_Platform TEXT
);

"
device,SELECT AVG(quantity) FROM stock,Give the average quantity of stocks.,"CREATE TABLE `stock` (
  Shop_ID INT PRIMARY KEY REFERENCES shop(Shop_ID),
  Device_ID INT PRIMARY KEY REFERENCES device(Device_ID),
  Quantity INT
);

"
device,SELECT t2.shop_name FROM stock as t1 JOIN shop as t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id ORDER BY SUM(t1.quantity) DESC LIMIT 1,Show the name of the shop that have the largest quantity of devices in stock.,"CREATE TABLE `shop` (
  Shop_ID INT PRIMARY KEY,
  Shop_Name TEXT,
  Location TEXT,
  Open_Date TEXT,
  Open_Year INT
);

CREATE TABLE `stock` (
  Shop_ID INT PRIMARY KEY REFERENCES shop(Shop_ID),
  Device_ID INT PRIMARY KEY REFERENCES device(Device_ID),
  Quantity INT
);

"
device,"SELECT open_date ,  open_year FROM shop WHERE shop_name  =  ""Apple""",What are the open dates and years for the shop named Apple?,"CREATE TABLE `shop` (
  Shop_ID INT PRIMARY KEY,
  Shop_Name TEXT,
  Location TEXT,
  Open_Date TEXT,
  Open_Year INT
);

"
device,SELECT t2.shop_name FROM stock as t1 JOIN shop as t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id ORDER BY COUNT(*) DESC LIMIT 1,Show the name of the shop that has the most kind of devices in stock.,"CREATE TABLE `shop` (
  Shop_ID INT PRIMARY KEY,
  Shop_Name TEXT,
  Location TEXT,
  Open_Date TEXT,
  Open_Year INT
);

CREATE TABLE `stock` (
  Shop_ID INT PRIMARY KEY REFERENCES shop(Shop_ID),
  Device_ID INT PRIMARY KEY REFERENCES device(Device_ID),
  Quantity INT
);

"
device,SELECT COUNT(DISTINCT software_platform) FROM device,How many different software platforms are there for devices?,"CREATE TABLE `device` (
  Device_ID INT PRIMARY KEY,
  Device TEXT,
  Carrier TEXT,
  Package_Version TEXT,
  Applications TEXT,
  Software_Platform TEXT
);

"
device,SELECT shop_name FROM shop ORDER BY open_year DESC LIMIT 1,What is the shop name corresponding to the shop that opened in the most recent year?,"CREATE TABLE `shop` (
  Shop_ID INT PRIMARY KEY,
  Shop_Name TEXT,
  Location TEXT,
  Open_Date TEXT,
  Open_Year INT
);

"
device,"SELECT shop_name ,  location FROM shop ORDER BY shop_name ASC","Return the names and locations of shops, ordered by name in alphabetical order.","CREATE TABLE `shop` (
  Shop_ID INT PRIMARY KEY,
  Shop_Name TEXT,
  Location TEXT,
  Open_Date TEXT,
  Open_Year INT
);

"
device,SELECT location FROM shop WHERE open_year  >  2012 INTERSECT SELECT location FROM shop WHERE open_year  <  2008,Show the locations shared by shops with open year later than 2012 and shops with open year before 2008.,"CREATE TABLE `shop` (
  Shop_ID INT PRIMARY KEY,
  Shop_Name TEXT,
  Location TEXT,
  Open_Date TEXT,
  Open_Year INT
);

"
device,SELECT software_platform FROM device GROUP BY software_platform ORDER BY COUNT(*) DESC LIMIT 1,List the software platform shared by the greatest number of devices.,"CREATE TABLE `device` (
  Device_ID INT PRIMARY KEY,
  Device TEXT,
  Carrier TEXT,
  Package_Version TEXT,
  Applications TEXT,
  Software_Platform TEXT
);

"
device,SELECT t2.shop_name FROM stock as t1 JOIN shop as t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id ORDER BY COUNT(*) DESC LIMIT 1,What is the name of the shop that has the most different kinds of devices in stock?,"CREATE TABLE `shop` (
  Shop_ID INT PRIMARY KEY,
  Shop_Name TEXT,
  Location TEXT,
  Open_Date TEXT,
  Open_Year INT
);

CREATE TABLE `stock` (
  Shop_ID INT PRIMARY KEY REFERENCES shop(Shop_ID),
  Device_ID INT PRIMARY KEY REFERENCES device(Device_ID),
  Quantity INT
);

"
device,SELECT t2.shop_name FROM stock as t1 JOIN shop as t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id HAVING COUNT(*)  >  1,Show names of shops that have more than one kind of device in stock.,"CREATE TABLE `shop` (
  Shop_ID INT PRIMARY KEY,
  Shop_Name TEXT,
  Location TEXT,
  Open_Date TEXT,
  Open_Year INT
);

CREATE TABLE `stock` (
  Shop_ID INT PRIMARY KEY REFERENCES shop(Shop_ID),
  Device_ID INT PRIMARY KEY REFERENCES device(Device_ID),
  Quantity INT
);

"
device,SELECT software_platform FROM device GROUP BY software_platform ORDER BY COUNT(*) DESC,"What are the different software platforms for devices, ordered by frequency descending?","CREATE TABLE `device` (
  Device_ID INT PRIMARY KEY,
  Device TEXT,
  Carrier TEXT,
  Package_Version TEXT,
  Applications TEXT,
  Software_Platform TEXT
);

"
device,"SELECT software_platform ,  COUNT(*) FROM device GROUP BY software_platform","What are the different software platforms for devices, and how many devices have each?","CREATE TABLE `device` (
  Device_ID INT PRIMARY KEY,
  Device TEXT,
  Carrier TEXT,
  Package_Version TEXT,
  Applications TEXT,
  Software_Platform TEXT
);

"
device,SELECT shop_name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM stock),What are the names of shops that do not have any devices in stock?,"CREATE TABLE `shop` (
  Shop_ID INT PRIMARY KEY,
  Shop_Name TEXT,
  Location TEXT,
  Open_Date TEXT,
  Open_Year INT
);

CREATE TABLE `stock` (
  Shop_ID INT PRIMARY KEY REFERENCES shop(Shop_ID),
  Device_ID INT PRIMARY KEY REFERENCES device(Device_ID),
  Quantity INT
);

"
device,SELECT shop_name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM stock),List the names of shops that have no devices in stock.,"CREATE TABLE `shop` (
  Shop_ID INT PRIMARY KEY,
  Shop_Name TEXT,
  Location TEXT,
  Open_Date TEXT,
  Open_Year INT
);

CREATE TABLE `stock` (
  Shop_ID INT PRIMARY KEY REFERENCES shop(Shop_ID),
  Device_ID INT PRIMARY KEY REFERENCES device(Device_ID),
  Quantity INT
);

"
device,"SELECT software_platform ,  COUNT(*) FROM device GROUP BY software_platform",Please show different software platforms and the corresponding number of devices using each.,"CREATE TABLE `device` (
  Device_ID INT PRIMARY KEY,
  Device TEXT,
  Carrier TEXT,
  Package_Version TEXT,
  Applications TEXT,
  Software_Platform TEXT
);

"
device,SELECT shop_name FROM shop ORDER BY open_year ASC,"Return the names of shops, ordered by year of opening ascending.","CREATE TABLE `shop` (
  Shop_ID INT PRIMARY KEY,
  Shop_Name TEXT,
  Location TEXT,
  Open_Date TEXT,
  Open_Year INT
);

"
device,SELECT AVG(quantity) FROM stock,What is the average quantity of stocks?,"CREATE TABLE `stock` (
  Shop_ID INT PRIMARY KEY REFERENCES shop(Shop_ID),
  Device_ID INT PRIMARY KEY REFERENCES device(Device_ID),
  Quantity INT
);

"
device,SELECT carrier FROM device WHERE software_platform != 'Android',Return the device carriers that do not have Android as their software platform.,"CREATE TABLE `device` (
  Device_ID INT PRIMARY KEY,
  Device TEXT,
  Carrier TEXT,
  Package_Version TEXT,
  Applications TEXT,
  Software_Platform TEXT
);

"
device,SELECT shop_name FROM shop ORDER BY open_year ASC,What are the names of shops in ascending order of open year?,"CREATE TABLE `shop` (
  Shop_ID INT PRIMARY KEY,
  Shop_Name TEXT,
  Location TEXT,
  Open_Date TEXT,
  Open_Year INT
);

"
device,SELECT t2.carrier FROM stock as t1 JOIN device as t2 ON t1.device_id  =  t2.device_id GROUP BY t1.device_id HAVING COUNT(*)  >  1,Show the carriers of devices in stock at more than one shop.,"CREATE TABLE `device` (
  Device_ID INT PRIMARY KEY,
  Device TEXT,
  Carrier TEXT,
  Package_Version TEXT,
  Applications TEXT,
  Software_Platform TEXT
);

CREATE TABLE `stock` (
  Shop_ID INT PRIMARY KEY REFERENCES shop(Shop_ID),
  Device_ID INT PRIMARY KEY REFERENCES device(Device_ID),
  Quantity INT
);

"
device,SELECT carrier FROM device ORDER BY carrier ASC,"What are the different carriers for devices, listed in alphabetical order?","CREATE TABLE `device` (
  Device_ID INT PRIMARY KEY,
  Device TEXT,
  Carrier TEXT,
  Package_Version TEXT,
  Applications TEXT,
  Software_Platform TEXT
);

"
device,SELECT carrier FROM device WHERE software_platform != 'Android',"What are the carriers of devices whose software platforms are not ""Android""?","CREATE TABLE `device` (
  Device_ID INT PRIMARY KEY,
  Device TEXT,
  Carrier TEXT,
  Package_Version TEXT,
  Applications TEXT,
  Software_Platform TEXT
);

"
ship_1,SELECT flag FROM ship GROUP BY flag ORDER BY COUNT(*) DESC LIMIT 1,Which flag is most widely used among all ships?,"CREATE TABLE `Ship` (
  Ship_ID INT PRIMARY KEY,
  Name TEXT,
  Type TEXT,
  Built_Year REAL,
  Class TEXT,
  Flag TEXT
);

"
ship_1,SELECT name FROM captain ORDER BY age DESC,Sort all captain names by their ages from old to young.,"CREATE TABLE `captain` (
  Captain_ID INT PRIMARY KEY,
  Name TEXT,
  Ship_ID INT REFERENCES Ship(Ship_ID),
  age TEXT,
  Class TEXT,
  Rank TEXT
);

"
